epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,41.1764,0.44177,0.312,0.83848,0.94523,0.90702,0.97131,0.82909,0.5154,0.49156,0.88297,0.000411689,0.000411689,0.000411689
60,41.7495,0.46879,0.33214,0.85804,0.9386,0.907,0.97142,0.83412,0.53284,0.4823,0.88609,0.00040905,0.00040905,0.00040905
61,42.3207,0.47244,0.33694,0.84905,0.9386,0.907,0.97142,0.83412,0.53284,0.4823,0.88609,0.000406081,0.000406081,0.000406081
62,42.8802,0.45451,0.32901,0.84129,0.9386,0.907,0.97142,0.83412,0.53284,0.4823,0.88609,0.000402782,0.000402782,0.000402782
63,43.4709,0.46802,0.3367,0.84921,0.93919,0.89786,0.97603,0.85418,0.48631,0.46254,0.87197,0.000399153,0.000399153,0.000399153
64,44.0278,0.44604,0.31861,0.85079,0.93919,0.89786,0.97603,0.85418,0.48631,0.46254,0.87197,0.000395194,0.000395194,0.000395194
65,44.5915,0.43636,0.31934,0.8505,0.93919,0.89786,0.97603,0.85418,0.48631,0.46254,0.87197,0.000390905,0.000390905,0.000390905
66,45.3291,0.44699,0.33494,0.83622,0.93396,0.93204,0.98621,0.86278,0.49497,0.40252,0.86795,0.000386286,0.000386286,0.000386286
67,45.8753,0.47045,0.32759,0.86316,0.93396,0.93204,0.98621,0.86278,0.49497,0.40252,0.86795,0.000381336,0.000381336,0.000381336
68,46.4519,0.4402,0.31015,0.84181,0.93396,0.93204,0.98621,0.86278,0.49497,0.40252,0.86795,0.000376057,0.000376057,0.000376057
69,47.0265,0.46839,0.32897,0.83444,0.97546,0.94118,0.9869,0.86393,0.50239,0.38452,0.86828,0.000370447,0.000370447,0.000370447
70,47.6062,0.43497,0.33544,0.85038,0.97546,0.94118,0.9869,0.86393,0.50239,0.38452,0.86828,0.000364508,0.000364508,0.000364508
71,48.1566,0.45079,0.31981,0.85224,0.97546,0.94118,0.9869,0.86393,0.50239,0.38452,0.86828,0.000358238,0.000358238,0.000358238
72,48.7575,0.45085,0.32216,0.85904,0.97694,0.94118,0.9843,0.86579,0.48987,0.38501,0.86492,0.000351639,0.000351639,0.000351639
73,49.4185,0.43807,0.30542,0.84071,0.97694,0.94118,0.9843,0.86579,0.48987,0.38501,0.86492,0.000344709,0.000344709,0.000344709
74,50.1164,0.45805,0.32324,0.86213,0.97694,0.94118,0.9843,0.86579,0.48987,0.38501,0.86492,0.000337449,0.000337449,0.000337449
75,50.8613,0.43625,0.30198,0.84647,0.97586,0.9404,0.984,0.87126,0.47576,0.36187,0.85878,0.000329859,0.000329859,0.000329859
76,51.7203,0.42555,0.30421,0.82832,0.97586,0.9404,0.984,0.87126,0.47576,0.36187,0.85878,0.000321939,0.000321939,0.000321939
77,52.5842,0.44072,0.30116,0.84952,0.97586,0.9404,0.984,0.87126,0.47576,0.36187,0.85878,0.000313689,0.000313689,0.000313689
78,53.4774,0.42461,0.30267,0.84845,0.95675,0.95226,0.98177,0.87228,0.48342,0.35746,0.85938,0.000305109,0.000305109,0.000305109
79,54.3213,0.43517,0.29027,0.83068,0.95675,0.95226,0.98177,0.87228,0.48342,0.35746,0.85938,0.000296199,0.000296199,0.000296199
80,55.1939,0.42566,0.29409,0.83826,0.95675,0.95226,0.98177,0.87228,0.48342,0.35746,0.85938,0.000286959,0.000286959,0.000286959
81,56.0854,0.43253,0.30406,0.82354,0.96191,0.9358,0.97499,0.85314,0.50201,0.36974,0.86662,0.000277389,0.000277389,0.000277389
82,56.6708,0.41489,0.28401,0.83047,0.96191,0.9358,0.97499,0.85314,0.50201,0.36974,0.86662,0.000267488,0.000267488,0.000267488
83,57.224,0.43549,0.31474,0.82643,0.96191,0.9358,0.97499,0.85314,0.50201,0.36974,0.86662,0.000257258,0.000257258,0.000257258
84,57.8241,0.43,0.30008,0.8435,0.96165,0.92912,0.97201,0.84759,0.50552,0.38194,0.87165,0.000246698,0.000246698,0.000246698
85,58.3673,0.41347,0.29282,0.8358,0.96165,0.92912,0.97201,0.84759,0.50552,0.38194,0.87165,0.000235807,0.000235807,0.000235807
86,58.9442,0.38388,0.28266,0.83863,0.96165,0.92912,0.97201,0.84759,0.50552,0.38194,0.87165,0.000224587,0.000224587,0.000224587
87,59.6547,0.40969,0.27948,0.84685,0.96165,0.92912,0.97201,0.84759,0.50552,0.38194,0.87165,0.000213036,0.000213036,0.000213036
88,60.2261,0.4193,0.28345,0.86052,0.96095,0.93677,0.97133,0.85241,0.48991,0.37305,0.8708,0.000201155,0.000201155,0.000201155
89,60.7996,0.41576,0.29596,0.82903,0.96095,0.93677,0.97133,0.85241,0.48991,0.37305,0.8708,0.000188944,0.000188944,0.000188944
90,61.3488,0.39986,0.28508,0.82123,0.96095,0.93677,0.97133,0.85241,0.48991,0.37305,0.8708,0.000176404,0.000176404,0.000176404
91,64.0581,0.41416,0.30455,0.82728,0.96095,0.93677,0.97133,0.85241,0.48991,0.37305,0.8708,0.000163533,0.000163533,0.000163533
92,64.8458,0.4387,0.40183,0.84123,0.97049,0.94118,0.96796,0.8567,0.48744,0.33837,0.86907,0.000150332,0.000150332,0.000150332
93,65.4619,0.38978,0.28633,0.8383,0.97049,0.94118,0.96796,0.8567,0.48744,0.33837,0.86907,0.000136801,0.000136801,0.000136801
94,66.0468,0.39547,0.32043,0.81504,0.97049,0.94118,0.96796,0.8567,0.48744,0.33837,0.86907,0.00012294,0.00012294,0.00012294
95,66.6159,0.41509,0.32794,0.83159,0.97049,0.94118,0.96796,0.8567,0.48744,0.33837,0.86907,0.000108748,0.000108748,0.000108748
96,67.1841,0.39787,0.28376,0.85956,0.97478,0.94118,0.96869,0.84966,0.48338,0.31549,0.86672,9.42272e-05,9.42272e-05,9.42272e-05
97,67.7496,0.40786,0.33603,0.81049,0.97478,0.94118,0.96869,0.84966,0.48338,0.31549,0.86672,7.93759e-05,7.93759e-05,7.93759e-05
98,68.4995,0.40847,0.27975,0.85401,0.97478,0.94118,0.96869,0.84966,0.48338,0.31549,0.86672,6.41945e-05,6.41945e-05,6.41945e-05
99,69.0406,0.36726,0.2771,0.80443,0.97478,0.94118,0.96869,0.84966,0.48338,0.31549,0.86672,4.86831e-05,4.86831e-05,4.86831e-05
100,69.6317,0.38125,0.2755,0.81114,0.97796,0.94118,0.96701,0.85082,0.48458,0.30923,0.86567,3.28416e-05,3.28416e-05,3.28416e-05
