epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,39.4885,0.58794,0.42468,0.87847,0,0,0,0,5.27953,inf,126.831,0.00106922,0.00106922,0.00106922
21,41.2401,0.56831,0.39077,0.86327,0,0,0,0,nan,nan,nan,0.00110966,0.00110966,0.00110966
22,42.9635,0.6258,0.37739,0.89149,0,0,0,0,nan,nan,nan,0.00114877,0.00114877,0.00114877
23,44.6807,0.57565,0.3743,0.86733,0,0,0,0,nan,nan,nan,0.00118657,0.00118657,0.00118657
24,46.3691,0.56697,0.35589,0.88206,0,0,0,0,nan,nan,nan,0.00122305,0.00122305,0.00122305
25,48.2156,0.63362,0.40065,0.88685,0,0,0,0,nan,nan,nan,0.00125821,0.00125821,0.00125821
26,49.9069,0.57679,0.37011,0.88511,0,0,0,0,nan,nan,nan,0.00125442,0.00125442,0.00125442
27,51.6051,0.57377,0.34921,0.8735,0,0,0,0,5.6681,inf,8.51774,0.00123791,0.00123791,0.00123791
28,53.3027,0.59894,0.36212,0.88257,0,0,0,0,4.80073,19.4669,5.00809,0.00122141,0.00122141,0.00122141
29,55.0011,0.55865,0.37225,0.86845,0.9752,0.01923,0.01768,0.01231,4.64077,4.68257,4.10767,0.00120491,0.00120491,0.00120491
30,56.7068,0.56514,0.35828,0.87054,0.98061,0.03846,0.03907,0.02299,4.36604,3.93326,3.98256,0.0011884,0.0011884,0.0011884
31,58.435,0.56564,0.32914,0.87295,0.6753,0.07692,0.06378,0.0405,nan,nan,nan,0.0011719,0.0011719,0.0011719
32,60.1437,0.53902,0.33604,0.84724,0.85222,0.09615,0.1051,0.05008,nan,nan,nan,0.0011554,0.0011554,0.0011554
33,61.9905,0.57743,0.34245,0.88188,0.74513,0.19516,0.12253,0.06759,nan,nan,nan,0.00113889,0.00113889,0.00113889
34,63.6895,0.56236,0.3411,0.87279,0.74968,0.19613,0.13577,0.0784,nan,nan,nan,0.00112239,0.00112239,0.00112239
35,65.3876,0.52996,0.31066,0.86521,0.72431,0.17438,0.14639,0.08401,nan,nan,nan,0.00110589,0.00110589,0.00110589
36,67.0755,0.52448,0.30662,0.86654,0.65829,0.18102,0.21592,0.12953,nan,nan,nan,0.00108938,0.00108938,0.00108938
37,68.764,0.55565,0.33069,0.87374,0.66528,0.22667,0.22184,0.14119,2.28561,3.75619,2.53179,0.00107288,0.00107288,0.00107288
38,70.4481,0.52495,0.30493,0.85585,0.60019,0.53661,0.37235,0.26792,1.41652,3.33478,1.66962,0.00105638,0.00105638,0.00105638
39,72.1416,0.53571,0.30938,0.85871,0.55584,0.73919,0.5524,0.45921,0.67249,2.63174,0.91404,0.00103987,0.00103987,0.00103987
40,73.9875,0.54619,0.32476,0.85333,0.57281,0.9468,0.69766,0.58442,0.59119,1.11029,0.86542,0.00102337,0.00102337,0.00102337
