epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,40.1327,0.50467,0.34983,0.85821,0.98598,0.95455,0.98536,0.84434,0.57999,0.45509,0.8442,0.000358173,0.000358173,0.000358173
33,42.0103,0.55504,0.35469,0.85882,0.97262,0.97944,0.99459,0.85135,0.5873,0.41566,0.85832,0.000364446,0.000364446,0.000364446
34,43.8325,0.57741,0.37922,0.87174,0.97262,0.97944,0.99459,0.85135,0.5873,0.41566,0.85832,0.000370389,0.000370389,0.000370389
35,45.7049,0.61029,0.39332,0.89086,0.97273,0.99744,0.995,0.83916,0.64677,0.37294,0.90544,0.000376002,0.000376002,0.000376002
36,46.7873,0.52583,0.3367,0.85938,0.97273,0.99744,0.995,0.83916,0.64677,0.37294,0.90544,0.000381285,0.000381285,0.000381285
37,47.7604,0.57113,0.3386,0.87544,0.98892,1,0.995,0.84304,0.59088,0.35677,0.87334,0.000386237,0.000386237,0.000386237
38,48.6688,0.4857,0.31902,0.87173,0.98892,1,0.995,0.84304,0.59088,0.35677,0.87334,0.00039086,0.00039086,0.00039086
39,49.6366,0.50412,0.31318,0.86502,0.98577,0.95455,0.99125,0.84164,0.5999,0.39313,0.86931,0.000395152,0.000395152,0.000395152
40,50.5769,0.50609,0.31887,0.84286,0.98577,0.95455,0.99125,0.84164,0.5999,0.39313,0.86931,0.000399115,0.000399115,0.000399115
41,51.5431,0.54989,0.33434,0.86759,0.96338,0.99469,0.995,0.82506,0.63331,0.3887,0.87876,0.000402747,0.000402747,0.000402747
42,52.633,0.50471,0.3216,0.90753,0.96338,0.99469,0.995,0.82506,0.63331,0.3887,0.87876,0.00040605,0.00040605,0.00040605
43,53.5991,0.57478,0.36088,0.88031,0.97041,1,0.9948,0.82361,0.61362,0.35969,0.86536,0.000409022,0.000409022,0.000409022
44,54.5459,0.53021,0.34061,0.8734,0.97041,1,0.9948,0.82361,0.61362,0.35969,0.86536,0.000411664,0.000411664,0.000411664
45,55.5222,0.50299,0.3073,0.90053,0.87863,0.96875,0.98514,0.81978,0.58714,0.43212,0.85417,0.000413976,0.000413976,0.000413976
46,56.462,0.52011,0.34978,0.84756,0.87863,0.96875,0.98514,0.81978,0.58714,0.43212,0.85417,0.000415958,0.000415958,0.000415958
47,57.4293,0.52079,0.31195,0.8717,0.99114,0.99605,0.995,0.80792,0.7008,0.385,0.90776,0.00041761,0.00041761,0.00041761
48,58.3761,0.49331,0.31747,0.86882,0.99114,0.99605,0.995,0.80792,0.7008,0.385,0.90776,0.000418932,0.000418932,0.000418932
49,59.3474,0.50548,0.31957,0.86627,0.99295,0.95455,0.98094,0.7994,0.70763,0.39968,0.92299,0.000419924,0.000419924,0.000419924
50,60.4484,0.52302,0.32877,0.87181,0.99295,0.95455,0.98094,0.7994,0.70763,0.39968,0.92299,0.000420586,0.000420586,0.000420586
51,61.4138,0.4992,0.31474,0.86293,0.98218,0.95455,0.95028,0.7804,0.6503,0.39807,0.88297,0.000420918,0.000420918,0.000420918
52,62.3504,0.53088,0.33891,0.86861,0.98218,0.95455,0.95028,0.7804,0.6503,0.39807,0.88297,0.000420919,0.000420919,0.000420919
53,63.2894,0.54114,0.32592,0.88469,0.98218,0.95455,0.95028,0.7804,0.6503,0.39807,0.88297,0.000420591,0.000420591,0.000420591
54,64.2599,0.5195,0.30932,0.85744,0.98168,0.9518,0.94397,0.76617,0.67963,0.41779,0.88276,0.000419932,0.000419932,0.000419932
55,65.1936,0.46498,0.30949,0.84001,0.98168,0.9518,0.94397,0.76617,0.67963,0.41779,0.88276,0.000418944,0.000418944,0.000418944
56,66.1268,0.48761,0.32628,0.86452,0.98168,0.9518,0.94397,0.76617,0.67963,0.41779,0.88276,0.000417625,0.000417625,0.000417625
57,67.0928,0.51899,0.31131,0.88195,0.9721,0.93501,0.94583,0.75748,0.70977,0.4185,0.89916,0.000415977,0.000415977,0.000415977
58,68.1758,0.5043,0.3119,0.85849,0.9721,0.93501,0.94583,0.75748,0.70977,0.4185,0.89916,0.000413998,0.000413998,0.000413998
59,69.1135,0.4882,0.29766,0.87054,0.9721,0.93501,0.94583,0.75748,0.70977,0.4185,0.89916,0.000411689,0.000411689,0.000411689
60,70.0831,0.47162,0.30078,0.8488,0.98245,0.95455,0.95056,0.76582,0.67815,0.39617,0.88922,0.00040905,0.00040905,0.00040905
61,71.0146,0.47244,0.28636,0.84932,0.98245,0.95455,0.95056,0.76582,0.67815,0.39617,0.88922,0.000406081,0.000406081,0.000406081
62,71.9562,0.48769,0.27674,0.86291,0.98245,0.95455,0.95056,0.76582,0.67815,0.39617,0.88922,0.000402782,0.000402782,0.000402782
63,72.9268,0.45405,0.27586,0.84826,0.98668,0.95455,0.9549,0.79862,0.60854,0.36594,0.85717,0.000399153,0.000399153,0.000399153
